# Bispectrum monopole for SGC EZmock_realistic
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
1.528299999999999971e-02 1.528299999999999971e-02 2.516799999999999940e-02 1.593220454646965408e+10 1.594018343406458282e+10 1.133658936094054794e+10 1.133373420887277794e+10
1.528299999999999971e-02 1.528299999999999971e-02 3.012099999999999847e-02 1.621075512419819450e+10 1.621112364563219833e+10 1.409629251220052719e+10 1.408925446721486664e+10
1.528299999999999971e-02 1.528299999999999971e-02 3.511199999999999738e-02 1.481688782855128479e+10 1.484276495283694839e+10 2.909912978480308151e+10 2.909610053518026352e+10
1.528299999999999971e-02 2.021500000000000033e-02 2.021500000000000033e-02 1.551650893713647461e+10 1.551177925745516014e+10 1.048751112381502533e+10 1.048333827702183533e+10
1.528299999999999971e-02 2.021500000000000033e-02 2.516799999999999940e-02 1.518727729118705940e+10 1.517699503388405609e+10 6.773584108554539680e+09 6.778003458603298187e+09
1.528299999999999971e-02 2.021500000000000033e-02 3.012099999999999847e-02 1.556379883868519402e+10 1.555609472742745590e+10 6.056500052566545486e+09 6.058374507132410049e+09
1.528299999999999971e-02 2.021500000000000033e-02 3.511199999999999738e-02 1.549989395293661880e+10 1.549484401161057472e+10 7.471926168430782318e+09 7.469900177854941368e+09
1.528299999999999971e-02 2.021500000000000033e-02 4.010899999999999882e-02 1.586594841744952583e+10 1.588568319453515434e+10 1.649512825667717361e+10 1.649869389352029037e+10
1.528299999999999971e-02 2.516799999999999940e-02 2.516799999999999940e-02 1.482400650622822762e+10 1.481761216525377655e+10 8.513007067176788330e+09 8.511156092556650162e+09
1.528299999999999971e-02 2.516799999999999940e-02 3.012099999999999847e-02 1.476909711214216232e+10 1.475425208540003395e+10 5.249615835200732231e+09 5.267951243195311546e+09
1.528299999999999971e-02 2.516799999999999940e-02 3.511199999999999738e-02 1.467744227339979553e+10 1.466444675958186913e+10 4.876363546666095734e+09 4.891221693235028267e+09
1.528299999999999971e-02 2.516799999999999940e-02 4.010899999999999882e-02 1.526423587630106354e+10 1.526258958110522461e+10 5.843083956811987877e+09 5.840396638210601807e+09
1.528299999999999971e-02 2.516799999999999940e-02 4.509300000000000114e-02 1.562896590013295174e+10 1.563393817264614105e+10 1.380838048152440262e+10 1.380237711866539192e+10
