# Growh factor and growth rate 
#  z Dz fz
3.758296800483473362e+03 2.660071957776288798e-04 9.999999999772640757e-01
3.732143116613898655e+03 2.678707911148336582e-04 9.999999999767829051e-01
3.706171307162492212e+03 2.697474481581234361e-04 9.999999999762915204e-01
3.680380107882556786e+03 2.716372584973590718e-04 9.999999999757896996e-01
3.654768263313881107e+03 2.735403143648057391e-04 9.999999999752773316e-01
3.629334526721656857e+03 2.754567086396377332e-04 9.999999999747540835e-01
3.604077660035825375e+03 2.773865348524749350e-04 9.999999999742197332e-01
3.578996433790841820e+03 2.793298871899514767e-04 9.999999999736740586e-01
3.554089627065863624e+03 2.812868604993154151e-04 9.999999999731168376e-01
3.529356027425349112e+03 2.832575502930616360e-04 9.999999999725478483e-01
3.504794430860073135e+03 2.852420527535969594e-04 9.999999999719668686e-01
3.480403641728551975e+03 2.872404647379376078e-04 9.999999999713734544e-01
3.456182472698874335e+03 2.892528837824399055e-04 9.999999999707676057e-01
3.432129744690938423e+03 2.912794081075641551e-04 9.999999999701488784e-01
3.408244286819091030e+03 2.933201366226717436e-04 9.999999999695170505e-01
3.384524936335160874e+03 2.953751689308560220e-04 9.999999999688717889e-01
3.360970538571897578e+03 2.974446053338068502e-04 9.999999999682129825e-01
3.337579946886793095e+03 2.995285468367095091e-04 9.999999999675401874e-01
3.314352022606302853e+03 3.016270951531774963e-04 9.999999999668530704e-01
3.291285634970447063e+03 3.037403527102208278e-04 9.999999999661515204e-01
3.268379661077804485e+03 3.058684226532478964e-04 9.999999999654350935e-01
3.245632985830883172e+03 3.080114088511032712e-04 9.999999999647034565e-01
3.223044501881875476e+03 3.101694159011406798e-04 9.999999999639563875e-01
3.200613109578786862e+03 3.123425491343311726e-04 9.999999999631934422e-01
3.178337716911940788e+03 3.145309146204076076e-04 9.999999999624143987e-01
3.156217239460854671e+03 3.167346191730449688e-04 9.999999999616188129e-01
3.134250600341488280e+03 3.189537703550766792e-04 9.999999999608064627e-01
3.112436730153854569e+03 3.211884764837480487e-04 9.999999999599767930e-01
3.090774566929999764e+03 3.234388466360060962e-04 9.999999999591296929e-01
3.069263056082339517e+03 3.257049906538267772e-04 9.999999999582646071e-01
3.047901150352359764e+03 3.279870191495792365e-04 9.999999999573812026e-01
3.026687809759670927e+03 3.302850435114279538e-04 9.999999999564790354e-01
3.005622001551418180e+03 3.325991759087724574e-04 9.999999999555578833e-01
2.984702700152042325e+03 3.349295292977256893e-04 9.999999999546170804e-01
2.963928887113391283e+03 3.372762174266298834e-04 9.999999999536565154e-01
2.943299551065177639e+03 3.396393548416120722e-04 9.999999999526755223e-01
2.922813687665780435e+03 3.420190568921778647e-04 9.999999999516737681e-01
2.902470299553390305e+03 3.444154397368449612e-04 9.999999999506509196e-01
2.882268396297493382e+03 3.468286203488156450e-04 9.999999999496063108e-01
2.862206994350693549e+03 3.492587165216890638e-04 9.999999999485396085e-01
2.842285117000868922e+03 3.517058468752142777e-04 9.999999999474502577e-01
2.822501794323661215e+03 3.541701308610825010e-04 9.999999999463379252e-01
2.802856063135295699e+03 3.566516887687613021e-04 9.999999999452020560e-01
2.783346966945729037e+03 3.591506417313681610e-04 9.999999999440420950e-01
2.763973555912123629e+03 3.616671117315865803e-04 9.999999999428575981e-01
2.744734886792644375e+03 3.642012216076228551e-04 9.999999999416480101e-01
2.725630022900578751e+03 3.667530950592046927e-04 9.999999999404127760e-01
2.706658034058773410e+03 3.693228566536222780e-04 9.999999999391514516e-01
2.687817996554389538e+03 3.719106318318111362e-04 9.999999999378633708e-01
2.669108993093972458e+03 3.745165469144783087e-04 9.999999999365480896e-01
2.650530112758833184e+03 3.771407291082707041e-04 9.999999999352049418e-01
2.632080450960739199e+03 3.797833065119873602e-04 9.999999999338333723e-01
2.613759109397918110e+03 3.824444081228348027e-04 9.999999999324327149e-01
2.595565196011361877e+03 3.851241638427263135e-04 9.999999999310024146e-01
2.577497824941436193e+03 3.878227044846260861e-04 9.999999999295418052e-01
2.559556116484795439e+03 3.905401617789361519e-04 9.999999999280503316e-01
2.541739197051591418e+03 3.932766683799302529e-04 9.999999999265273276e-01
2.524046199122983580e+03 3.960323578722311361e-04 9.999999999249719052e-01
2.506476261208944834e+03 3.988073647773339274e-04 9.999999999233837311e-01
2.489028527806358397e+03 4.016018245601751498e-04 9.999999999217618063e-01
2.471702149357407961e+03 4.044158736357480913e-04 9.999999999201055756e-01
2.454496282208257071e+03 4.072496493757639803e-04 9.999999999184143729e-01
2.437410088568015453e+03 4.101032901153597279e-04 9.999999999166873099e-01
2.420442736467989562e+03 4.129769351598543505e-04 9.999999999149236096e-01
2.403593399721219157e+03 4.158707247915500072e-04 9.999999999131226058e-01
2.386861257882293557e+03 4.187848002765835070e-04 9.999999999112835214e-01
2.370245496207447559e+03 4.217193038718235697e-04 9.999999999094054681e-01
2.353745305614935205e+03 4.246743788318181221e-04 9.999999999074876689e-01
2.337359882645677772e+03 4.276501694157894078e-04 9.999999999055292355e-01
2.321088429424188234e+03 4.306468208946781571e-04 9.999999999035292797e-01
2.304930153619765861e+03 4.336644795582374136e-04 9.999999999014871355e-01
2.288884268407959553e+03 4.367032927221760168e-04 9.999999998994015815e-01
2.272949992432299496e+03 4.397634087353525004e-04 9.999999998972719517e-01
2.257126549766298467e+03 4.428449769870186473e-04 9.999999998950972468e-01
2.241413169875712811e+03 4.459481479141141642e-04 9.999999998928764677e-01
2.225809087581067615e+03 4.490730730086131810e-04 9.999999998906087262e-01
2.210313543020444740e+03 4.522199048249208957e-04 9.999999998882929120e-01
2.194925781612524588e+03 4.553887969873235604e-04 9.999999998859281369e-01
2.179645054019888903e+03 4.585799041974898595e-04 9.999999998835131798e-01
2.164470616112580046e+03 4.617933822420244383e-04 9.999999998810471524e-01
2.149401728931907655e+03 4.650293880000755864e-04 9.999999998785289446e-01
2.134437658654513143e+03 4.682880794509953972e-04 9.999999998759573350e-01
2.119577676556680672e+03 4.715696156820539751e-04 9.999999998733313245e-01
2.104821058978898691e+03 4.748741568962073644e-04 9.999999998706498028e-01
2.090167087290664767e+03 4.782018644199203389e-04 9.999999998679113267e-01
2.075615047855537341e+03 4.815529007110442693e-04 9.999999998651150079e-01
2.061164231996431681e+03 4.849274293667492548e-04 9.999999998622594033e-01
2.046813935961153675e+03 4.883256151315125242e-04 9.999999998593434025e-01
2.032563460888176451e+03 4.917476239051634876e-04 9.999999998563655623e-01
2.018412112772653245e+03 4.951936227509835938e-04 9.999999998533247725e-01
2.004359202432668326e+03 4.986637799038642471e-04 9.999999998502195897e-01
1.990404045475718704e+03 5.021582647785220775e-04 9.999999998470485707e-01
1.976545962265435492e+03 5.056772479777701034e-04 9.999999998438104942e-01
1.962784277888529687e+03 5.092209013008491738e-04 9.999999998405038060e-01
1.949118322121972824e+03 5.127893977518162240e-04 9.999999998371271737e-01
1.935547429400403189e+03 5.163829115479918368e-04 9.999999998336789320e-01
1.922070938783759857e+03 5.200016181284672183e-04 9.999999998301577486e-01
1.908688193925141150e+03 5.236456941626705872e-04 9.999999998265619583e-01
1.895398543038887510e+03 5.273153175589933043e-04 9.999999998228901177e-01
1.882201338868885614e+03 5.310106674734773680e-04 9.999999998191404504e-01
1.869095938657092347e+03 5.347319243185632990e-04 9.999999998153114023e-01
1.856081704112278430e+03 5.384792697718990663e-04 9.999999998114013078e-01
1.843158001378989866e+03 5.422528867852111382e-04 9.999999998074085017e-01
1.830324201006724024e+03 5.460529595932379823e-04 9.999999998033309856e-01
1.817579677919321739e+03 5.498796737227253659e-04 9.999999997991672052e-01
1.804923811384568580e+03 5.537332160014860581e-04 9.999999997949152730e-01
1.792355984984013503e+03 5.576137745675213307e-04 9.999999997905733018e-01
1.779875586582991218e+03 5.615215388782082706e-04 9.999999997861394041e-01
1.767482008300857160e+03 5.654566997195495425e-04 9.999999997816115815e-01
1.755174646481426635e+03 5.694194492154902630e-04 9.999999997769878357e-01
1.742952901663622697e+03 5.734099808372981931e-04 9.999999997722662792e-01
1.730816178552324118e+03 5.774284894130107164e-04 9.999999997674446917e-01
1.718763885989419805e+03 5.814751711369477378e-04 9.999999997625210746e-01
1.706795436925062631e+03 5.855502235792914767e-04 9.999999997574930966e-01
1.694910248389121989e+03 5.896538456957336983e-04 9.999999997523587592e-01
1.683107741462838476e+03 5.937862378371895145e-04 9.999999997471156199e-01
1.671387341250671398e+03 5.979476017595806818e-04 9.999999997417614583e-01
1.659748476852345220e+03 6.021381406336863374e-04 9.999999997362939430e-01
1.648190581335088609e+03 6.063580590550638827e-04 9.999999997307107424e-01
1.636713091706066280e+03 6.106075630540386051e-04 9.999999997250091921e-01
1.625315448885005480e+03 6.148868601057630142e-04 9.999999997191869605e-01
1.613997097677008469e+03 6.191961591403483860e-04 9.999999997132414942e-01
1.602757486745556662e+03 6.235356705530655875e-04 9.999999997071700175e-01
1.591596068585703051e+03 6.279056062146180003e-04 9.999999997009700881e-01
1.580512299497447657e+03 6.323061794814873035e-04 9.999999996946388192e-01
1.569505639559303290e+03 6.367376052063498373e-04 9.999999996881734354e-01
1.558575552602038897e+03 6.412000997485689698e-04 9.999999996815711611e-01
1.547721506182610710e+03 6.456938809847578278e-04 9.999999996748291098e-01
1.536942971558272120e+03 6.502191683194183565e-04 9.999999996679442837e-01
1.526239423660864304e+03 6.547761826956536701e-04 9.999999996609136854e-01
1.515610341071284438e+03 6.593651466059570563e-04 9.999999996537342062e-01
1.505055205994132621e+03 6.639862841030742726e-04 9.999999996464027374e-01
1.494573504232534560e+03 6.686398208109446640e-04 9.999999996389159485e-01
1.484164725163140020e+03 6.733259839357170909e-04 9.999999996312706196e-01
1.473828361711293610e+03 6.780450022768435940e-04 9.999999996234634203e-01
1.463563910326380210e+03 6.827971062382513388e-04 9.999999996154909088e-01
1.453370870957338639e+03 6.875825278395921889e-04 9.999999996073495323e-01
1.443248747028349044e+03 6.924015007275725105e-04 9.999999995990357382e-01
1.433197045414687864e+03 6.972542601873596294e-04 9.999999995905459738e-01
1.423215276418748772e+03 7.021410431540719890e-04 9.999999995818763532e-01
1.413302953746234380e+03 7.070620882243468285e-04 9.999999995730232127e-01
1.403459594482509146e+03 7.120176356679903690e-04 9.999999995639825556e-01
1.393684719069120092e+03 7.170079274397095316e-04 9.999999995547504961e-01
1.383977851280478035e+03 7.220332071909259459e-04 9.999999995453228152e-01
1.374338518200702538e+03 7.270937202816726841e-04 9.999999995356956273e-01
1.364766250200627837e+03 7.321897137925739360e-04 9.999999995258644914e-01
1.355260580914967932e+03 7.373214365369100106e-04 9.999999995158251886e-01
1.345821047219640150e+03 7.424891390727653877e-04 9.999999995055732782e-01
1.336447189209247426e+03 7.476930737152630724e-04 9.999999994951043192e-01
1.327138550174715419e+03 7.529334945488846010e-04 9.999999994844135376e-01
1.317894676581088106e+03 7.582106574398754821e-04 9.999999994734964925e-01
1.308715118045473218e+03 7.635248200487387837e-04 9.999999994623481880e-01
1.299599427315145704e+03 7.688762418428157818e-04 9.999999994509638501e-01
1.290547160245799660e+03 7.742651841089555126e-04 9.999999994393383718e-01
1.281557875779953065e+03 7.796919099662711706e-04 9.999999994274667570e-01
1.272631135925503486e+03 7.851566843789895304e-04 9.999999994153436766e-01
1.263766505734429984e+03 7.906597741693859125e-04 9.999999994029639128e-01
1.254963553281646455e+03 7.962014480308144499e-04 9.999999993903220252e-01
1.246221849643999803e+03 8.017819765408256338e-04 9.999999993774123519e-01
1.237540968879414095e+03 8.074016321743794850e-04 9.999999993642293417e-01
1.228920488006180904e+03 8.130606893171481728e-04 9.999999993507671103e-01
1.220359986982392002e+03 8.187594242789149107e-04 9.999999993370197737e-01
1.211859048685515972e+03 8.244981153070642501e-04 9.999999993229813366e-01
1.203417258892117616e+03 8.302770426001680011e-04 9.999999993086456929e-01
1.195034206257716278e+03 8.360964883216666713e-04 9.999999992940062921e-01
1.186709482296784927e+03 8.419567366136471815e-04 9.999999992790570280e-01
1.178442681362889061e+03 8.478580736107159919e-04 9.999999992637910173e-01
1.170233400628963182e+03 8.538007874539703477e-04 9.999999992482018207e-01
1.162081240067723002e+03 8.597851683050676454e-04 9.999999992322824438e-01
1.153985802432216360e+03 8.658115083603920526e-04 9.999999992160260032e-01
1.145946693236506917e+03 8.718801018653234754e-04 9.999999991994251713e-01
1.137963520736493365e+03 8.779912451286026953e-04 9.999999991824728429e-01
1.130035895910861427e+03 8.841452365368002641e-04 9.999999991651615794e-01
1.122163432442168642e+03 8.903423765688859041e-04 9.999999991474836092e-01
1.114345746698060339e+03 8.965829678108990647e-04 9.999999991294312718e-01
1.106582457712615223e+03 9.028673149707248631e-04 9.999999991109965736e-01
1.098873187167822607e+03 9.091957248929704227e-04 9.999999990921716320e-01
1.091217559375186511e+03 9.155685065739484381e-04 9.999999990729478982e-01
1.083615201257458466e+03 9.219859711767637404e-04 9.999999990533170457e-01
1.076065742330497415e+03 9.284484320465063306e-04 9.999999990332705258e-01
1.068568814685254665e+03 9.349562047255519657e-04 9.999999990127993454e-01
1.061124052969884815e+03 9.415096069689691052e-04 9.999999989918947341e-01
1.053731094371981499e+03 9.481089587600325438e-04 9.999999989705473658e-01
1.046389578600935010e+03 9.547545823258488237e-04 9.999999989487479146e-01
1.039099147870413162e+03 9.614468021530894184e-04 9.999999989264868328e-01
1.031859446880965152e+03 9.681859450038339619e-04 9.999999989037542392e-01
1.024670122802744345e+03 9.749723399315253676e-04 9.999999988805402529e-01
1.017530825258352706e+03 9.818063182970356451e-04 9.999999988568345488e-01
1.010441206305802552e+03 9.886882137848476172e-04 9.999999988326269129e-01
1.003400920421598585e+03 9.956183624193453829e-04 9.999999988079065760e-01
9.964096244839366818e+02 1.002597102581223067e-03 9.999999987826626580e-01
9.894669777560191051e+02 1.009624775024005891e-03 9.999999987568841675e-01
9.825726418694860058e+02 1.016701722890688995e-03 9.999999987305596694e-01
9.757262808079622118e+02 1.023828291730491391e-03 9.999999987036777283e-01
9.689275608907179276e+02 1.031004829515729405e-03 9.999999986762263537e-01
9.621761507564426665e+02 1.038231686658805906e-03 9.999999986481937775e-01
9.554717213471328705e+02 1.045509216029320539e-03 9.999999986195673429e-01
9.488139458920906009e+02 1.052837772971299858e-03 9.999999985903347266e-01
9.422024998920342114e+02 1.060217715320546953e-03 9.999999985604830499e-01
9.356370611033174782e+02 1.067649403422114450e-03 9.999999985299991012e-01
9.291173095222619622e+02 1.075133200147898507e-03 9.999999984988695578e-01
9.226429273695941902e+02 1.082669470914357501e-03 9.999999984670807640e-01
9.162135990749936809e+02 1.090258583700353008e-03 9.999999984346186199e-01
9.098290112617465866e+02 1.097900909065120233e-03 9.999999984014690257e-01
9.034888527315079045e+02 1.105596820166357928e-03 9.999999983676174375e-01
8.971928144491674857e+02 1.113346692778451009e-03 9.999999983330487563e-01
8.909405895278225671e+02 1.121150905310817425e-03 9.999999982977481050e-01
8.847318732138538735e+02 1.129009838826386435e-03 9.999999982616997185e-01
8.785663628721055147e+02 1.136923877060203080e-03 9.999999982248879427e-01
8.724437579711690205e+02 1.144893406438166669e-03 9.999999981872964572e-01
8.663637600687673057e+02 1.152918816095897629e-03 9.999999981489088308e-01
8.603260727972417499e+02 1.161000497897739887e-03 9.999999981097082991e-01
8.543304018491410261e+02 1.169138846455891612e-03 9.999999980696774315e-01
8.483764549629069052e+02 1.177334259149676694e-03 9.999999980287987977e-01
8.424639419086628322e+02 1.185587136144945026e-03 9.999999979870543010e-01
8.365925744740987966e+02 1.193897880413613728e-03 9.999999979444258447e-01
8.307620664504556771e+02 1.202266897753341513e-03 9.999999979008944440e-01
8.249721336186063354e+02 1.210694596807343785e-03 9.999999978564411141e-01
8.192224937352331153e+02 1.219181389084346943e-03 9.999999978110462040e-01
8.135128665191027721e+02 1.227727688978678218e-03 9.999999977646899518e-01
8.078429736374342838e+02 1.236333913790502300e-03 9.999999977173519294e-01
8.022125386923638644e+02 1.245000483746196542e-03 9.999999976690112646e-01
7.966212872075021778e+02 1.253727822018869259e-03 9.999999976196467522e-01
7.910689466145861388e+02 1.262516354749022461e-03 9.999999975692367427e-01
7.855552462402222318e+02 1.271366511065359856e-03 9.999999975177591427e-01
7.800799172927233940e+02 1.280278723105738410e-03 9.999999974651911927e-01
7.746426928490353703e+02 1.289253426038271689e-03 9.999999974115099111e-01
7.692433078417564047e+02 1.298291058082575887e-03 9.999999973566917610e-01
7.638814990462441301e+02 1.307392060531167638e-03 9.999999973007124288e-01
7.585570050678144298e+02 1.316556877771011885e-03 9.999999972435476003e-01
7.532695663290282937e+02 1.325785957305220019e-03 9.999999971851719627e-01
7.480189250570665536e+02 1.335079749774900236e-03 9.999999971255599807e-01
7.428048252711930672e+02 1.344438708981162073e-03 9.999999970646854530e-01
7.376270127703043045e+02 1.353863291907274249e-03 9.999999970025216234e-01
7.324852351205660170e+02 1.363353958740977324e-03 9.999999969390411803e-01
7.273792416431351739e+02 1.372911172896955747e-03 9.999999968742162570e-01
7.223087834019673892e+02 1.382535401039464065e-03 9.999999968080182100e-01
7.172736131917099556e+02 1.392227113105112737e-03 9.999999967404182843e-01
7.122734855256763922e+02 1.401986782325815271e-03 9.999999966713865041e-01
7.073081566239080757e+02 1.411814885251894960e-03 9.999999966008925600e-01
7.023773844013154530e+02 1.421711901775354024e-03 9.999999965289056991e-01
6.974809284559038360e+02 1.431678315153304959e-03 9.999999964553940579e-01
6.926185500570799150e+02 1.441714612031567977e-03 9.999999963803255509e-01
6.877900121340396709e+02 1.451821282468432816e-03 9.999999963036669826e-01
6.829950792642371198e+02 1.461998819958586866e-03 9.999999962253848240e-01
6.782335176619332060e+02 1.472247721457211993e-03 9.999999961454446584e-01
6.735050951668232528e+02 1.482568487404250287e-03 9.999999960638112917e-01
6.688095812327450176e+02 1.492961621748838726e-03 9.999999959804489746e-01
6.641467469164638260e+02 1.503427631973916880e-03 9.999999958953209589e-01
6.595163648665362643e+02 1.513967029121005914e-03 9.999999958083900520e-01
6.549182093122508377e+02 1.524580327815162374e-03 9.999999957196177292e-01
6.503520560526455938e+02 1.535268046290105435e-03 9.999999956289653547e-01
6.458176824456018039e+02 1.546030706413521749e-03 9.999999955363928494e-01
6.413148673970140408e+02 1.556868833712548748e-03 9.999999954418596904e-01
6.368433913500347217e+02 1.567782957399432939e-03 9.999999953453242441e-01
6.324030362743933438e+02 1.578773610397371432e-03 9.999999952467441000e-01
6.279935856557906391e+02 1.589841329366534087e-03 9.999999951460760705e-01
6.236148244853654887e+02 1.600986654730267604e-03 9.999999950432758578e-01
6.192665392492353931e+02 1.612210130701482178e-03 9.999999949382982756e-01
6.149485179181099284e+02 1.623512305309226817e-03 9.999999948310971387e-01
6.106605499369754853e+02 1.634893730425445932e-03 9.999999947216254848e-01
6.064024262148521984e+02 1.646354961791929349e-03 9.999999946098351300e-01
6.021739391146221578e+02 1.657896559047445555e-03 9.999999944956770026e-01
5.979748824429277647e+02 1.669519085755069229e-03 9.999999943791010315e-01
5.938050514401403461e+02 1.681223109429699379e-03 9.999999942600558134e-01
5.896642427703985732e+02 1.693009201565770245e-03 9.999999941384891677e-01
5.855522545117165691e+02 1.704877937665154981e-03 9.999999940143476929e-01
5.814688861461590932e+02 1.716829897265268173e-03 9.999999938875767658e-01
5.774139385500868684e+02 1.728865663967362647e-03 9.999999937581207643e-01
5.733872139844687581e+02 1.740985825465026643e-03 9.999999936259227340e-01
5.693885160852602212e+02 1.753190973572880474e-03 9.999999934909247212e-01
5.654176498538510032e+02 1.765481704255470949e-03 9.999999933530673291e-01
5.614744216475766052e+02 1.777858617656375480e-03 9.999999932122900503e-01
5.575586391702972833e+02 1.790322318127503080e-03 9.999999930685309346e-01
5.536701114630417351e+02 1.802873414258605476e-03 9.999999929217268102e-01
5.498086488947160433e+02 1.815512518906994442e-03 9.999999927718132842e-01
5.459740631528774202e+02 1.828240249227462743e-03 9.999999926187245203e-01
5.421661672345707075e+02 1.841057226702424521e-03 9.999999924623931280e-01
5.383847754372302461e+02 1.853964077172257563e-03 9.999999923027506066e-01
5.346297033496439326e+02 1.866961430865862401e-03 9.999999921397265679e-01
5.309007678429800308e+02 1.880049922431436746e-03 9.999999919732495135e-01
5.271977870618763973e+02 1.893230190967464801e-03 9.999999918032463908e-01
5.235205804155920077e+02 1.906502880053921470e-03 9.999999916296423708e-01
5.198689685692191915e+02 1.919868637783698389e-03 9.999999914523612921e-01
5.162427734349572575e+02 1.933328116794251136e-03 9.999999912713251060e-01
5.126418181634469420e+02 1.946881974299464373e-03 9.999999910864544317e-01
5.090659271351644293e+02 1.960530872121742270e-03 9.999999908976680008e-01
5.055149259518758527e+02 1.974275476724327710e-03 9.999999907048828796e-01
5.019886414281505154e+02 1.988116459243841148e-03 9.999999905080142470e-01
4.984869015829331715e+02 2.002054495523052351e-03 9.999999903069757279e-01
4.950095356311754244e+02 2.016090266143881135e-03 9.999999901016789483e-01
4.915563739755239681e+02 2.030224456460631190e-03 9.999999898920338692e-01
4.881272481980680027e+02 2.044457756633452031e-03 9.999999896779481201e-01
4.847219910521428687e+02 2.058790861662039041e-03 9.999999894593277761e-01
4.813404364541912059e+02 2.073224471419570294e-03 9.999999892360766918e-01
4.779824194756801603e+02 2.087759290686880612e-03 9.999999890080969456e-01
4.746477763350753207e+02 2.102396029186875005e-03 9.999999887752882843e-01
4.713363443898696232e+02 2.117135401619181078e-03 9.999999885375483455e-01
4.680479621286681891e+02 2.131978127695051232e-03 9.999999882947727681e-01
4.647824691633278462e+02 2.146924932172501656e-03 9.999999880468548596e-01
4.615397062211515617e+02 2.161976544891701987e-03 9.999999877936857073e-01
4.583195151371364204e+02 2.177133700810614768e-03 9.999999875351540668e-01
4.551217388462762301e+02 2.192397140040878642e-03 9.999999872711462512e-01
4.519462213759167071e+02 2.207767607883950444e-03 9.999999870015464642e-01
4.487928078381649470e+02 2.223245854867494497e-03 9.999999867262361342e-01
4.456613444223500551e+02 2.238832636782032981e-03 9.999999864450942466e-01
4.425516783875374358e+02 2.254528714717847406e-03 9.999999861579973448e-01
4.394636580550945268e+02 2.270334855102142894e-03 9.999999858648193074e-01
4.363971328013079187e+02 2.286251829736472233e-03 9.999999855654312375e-01
4.333519530500523160e+02 2.302280415834420148e-03 9.999999852597016847e-01
4.303279702655100891e+02 2.318421396059556008e-03 9.999999849474963121e-01
4.273250369449410755e+02 2.334675558563648924e-03 9.999999846286778959e-01
4.243430066115031991e+02 2.351043697025151282e-03 9.999999843031063262e-01
4.213817338071224867e+02 2.367526610687956373e-03 9.999999839706386062e-01
4.184410740854128790e+02 2.384125104400420126e-03 9.999999836311286305e-01
4.155208840046449268e+02 2.400839988654663443e-03 9.999999832844271852e-01
4.126210211207634302e+02 2.417672079626148173e-03 9.999999829303821697e-01
4.097413439804537347e+02 2.434622199213527620e-03 9.999999825688377086e-01
4.068817121142561746e+02 2.451691175078778932e-03 9.999999821996351512e-01
4.040419860297276387e+02 2.468879840687618690e-03 9.999999818226121828e-01
4.012220272046514538e+02 2.486189035350199524e-03 9.999999814376031582e-01
3.984216980802946182e+02 2.503619604262090782e-03 9.999999810444388793e-01
3.956408620547103965e+02 2.521172398545549771e-03 9.999999806429467064e-01
3.928793834760892310e+02 2.538848275291080529e-03 9.999999802329502252e-01
3.901371276361544460e+02 2.556648097599284464e-03 9.999999798142691354e-01
3.874139607636046776e+02 2.574572734623005021e-03 9.999999793867195841e-01
3.847097500176012659e+02 2.592623061609766397e-03 9.999999789501138325e-01
3.820243634813011795e+02 2.610799959944511053e-03 9.999999785042598122e-01
3.793576701554348460e+02 2.629104317192637336e-03 9.999999780489616796e-01
3.767095399519286616e+02 2.647537027143335477e-03 9.999999775840194838e-01
3.740798436875712696e+02 2.666098989853234093e-03 9.999999771092288325e-01
3.714684530777243481e+02 2.684791111690345514e-03 9.999999766243811150e-01
3.688752407300769960e+02 2.703614305378324208e-03 9.999999761292633904e-01
3.663000801384433203e+02 2.722569490041033997e-03 9.999999756236580550e-01
3.637428456766032809e+02 2.741657591247424926e-03 9.999999751073429533e-01
3.612034125921861119e+02 2.760879541056731907e-03 9.999999745800911555e-01
3.586816570005962035e+02 2.780236278063982162e-03 9.999999740416711802e-01
3.561774558789817320e+02 2.799728747445826612e-03 9.999999734918462169e-01
3.536906870602439312e+02 2.819357901006693066e-03 9.999999729303746809e-01
3.512212292270894523e+02 2.839124697225261194e-03 9.999999723570101029e-01
3.487689619061231383e+02 2.859030101301259300e-03 9.999999717715003511e-01
3.463337654619816703e+02 2.879075085202602823e-03 9.999999711735882979e-01
3.439155210915087650e+02 2.899260627712842934e-03 9.999999705630110425e-01
3.415141108179701064e+02 2.919587714478967273e-03 9.999999699395003550e-01
3.391294174853086929e+02 2.940057338059525946e-03 9.999999693027824543e-01
3.367613247524399753e+02 2.960670497973095366e-03 9.999999686525773424e-01
3.344097170875868983e+02 2.981428200747084263e-03 9.999999679885993586e-01
3.320744797626541640e+02 3.002331459966880566e-03 9.999999673105568476e-01
3.297554988476412063e+02 3.023381296325343068e-03 9.999999666181518254e-01
3.274526612050946142e+02 3.044578737672640027e-03 9.999999659110800909e-01
3.251658544845981851e+02 3.065924819066442094e-03 9.999999651890308927e-01
3.228949671173025990e+02 3.087420582822453068e-03 9.999999644516869290e-01
3.206398883104914148e+02 3.109067078565316226e-03 9.999999636987243479e-01
3.184005080421863454e+02 3.130865363279855887e-03 9.999999629298121917e-01
3.161767170557887994e+02 3.152816501362693674e-03 9.999999621446126197e-01
3.139684068547595643e+02 3.174921564674220830e-03 9.999999613427805745e-01
3.117754696973346427e+02 3.197181632590934824e-03 9.999999605239637823e-01
3.095977985912783765e+02 3.219597792058145457e-03 9.999999596878025310e-01
3.074352872886730665e+02 3.242171137643042652e-03 9.999999588339292256e-01
3.052878302807438899e+02 3.264902771588152827e-03 9.999999579619688328e-01
3.031553227927210514e+02 3.287793803865147850e-03 9.999999570715382147e-01
3.010376607787364946e+02 3.310845352229051675e-03 9.999999561622459066e-01
2.989347409167567093e+02 3.334058542272817349e-03 9.999999552336925612e-01
2.968464606035504971e+02 3.357434507482283479e-03 9.999999542854700607e-01
2.947727179496917529e+02 3.380974389291524929e-03 9.999999533171618493e-01
2.927134117745969206e+02 3.404679337138584710e-03 9.999999523283422675e-01
2.906684416015969532e+02 3.428550508521602258e-03 9.999999513185771072e-01
2.886377076530434351e+02 3.452589069055327260e-03 9.999999502874223900e-01
2.866211108454488112e+02 3.476796192528037663e-03 9.999999492344251451e-01
2.846185527846601531e+02 3.501173060958855370e-03 9.999999481591226314e-01
2.826299357610668608e+02 3.525720864655456158e-03 9.999999470610424490e-01
2.806551627448408794e+02 3.550440802272200689e-03 9.999999459397019841e-01
2.786941373812111920e+02 3.575334080868648474e-03 9.999999447946085196e-01
2.767467639857696327e+02 3.600401915968511578e-03 9.999999436252590135e-01
2.748129475398109207e+02 3.625645531618992574e-03 9.999999424311394325e-01
2.728925936857033889e+02 3.651066160450564847e-03 9.999999412117251962e-01
2.709856087222934207e+02 3.676665043737148419e-03 9.999999399664805111e-01
2.690918996003405823e+02 3.702443431456731160e-03 9.999999386948581481e-01
2.672113739179853837e+02 3.728402582352388986e-03 9.999999373962993321e-01
2.653439399162478480e+02 3.754543763993759692e-03 9.999999360702334084e-01
2.634895064745576292e+02 3.780868252838930077e-03 9.999999347160777319e-01
2.616479831063153370e+02 3.807377334296766294e-03 9.999999333332373341e-01
2.598192799544844434e+02 3.834072302789670508e-03 9.999999319211045901e-01
2.580033077872138279e+02 3.860954461816795517e-03 9.999999304790587740e-01
2.561999779934908474e+02 3.888025124017683524e-03 9.999999290064665036e-01
2.544092025788245337e+02 3.915285611236365461e-03 9.999999275026804080e-01
2.526308941609588601e+02 3.942737254585898347e-03 9.999999259670400154e-01
2.508649659656155961e+02 3.970381394513366677e-03 9.999999243988703101e-01
