# Bispectrum RIC correction for sample NGC and SN subtraction False 
#  k1_eff k2_eff k3_eff Wk_ric
2.019699999999999968e-02 7.505299999999999472e-02 8.005400000000000016e-02 -7.284551088051217363e-04
2.019699999999999968e-02 8.005400000000000016e-02 8.005400000000000016e-02 -1.318547617914120687e-03
2.516699999999999840e-02 2.516699999999999840e-02 2.516699999999999840e-02 3.894828530599326114e-03
2.516699999999999840e-02 2.516699999999999840e-02 3.013700000000000059e-02 -2.497942271718652093e-04
2.516699999999999840e-02 2.516699999999999840e-02 3.511100000000000332e-02 5.806323407618025657e-03
2.516699999999999840e-02 2.516699999999999840e-02 4.009599999999999970e-02 5.066546101595761215e-04
2.516699999999999840e-02 2.516699999999999840e-02 4.509300000000000114e-02 1.658763956924492935e-03
2.516699999999999840e-02 2.516699999999999840e-02 5.009299999999999864e-02 -4.005779874615743655e-03
2.516699999999999840e-02 2.516699999999999840e-02 5.507800000000000196e-02 1.589165247835475081e-02
2.516699999999999840e-02 3.013700000000000059e-02 3.013700000000000059e-02 -2.819020870435661472e-04
2.516699999999999840e-02 3.013700000000000059e-02 3.511100000000000332e-02 4.048274465121113642e-03
2.516699999999999840e-02 3.013700000000000059e-02 4.009599999999999970e-02 6.667945738301713811e-03
2.516699999999999840e-02 3.013700000000000059e-02 4.509300000000000114e-02 1.090942697681812189e-03
2.516699999999999840e-02 3.013700000000000059e-02 5.009299999999999864e-02 1.332299456938259479e-03
2.516699999999999840e-02 3.013700000000000059e-02 5.507800000000000196e-02 7.854034226964057980e-03
2.516699999999999840e-02 3.013700000000000059e-02 6.006700000000000234e-02 -1.591623996472676418e-03
2.516699999999999840e-02 3.511100000000000332e-02 3.511100000000000332e-02 -1.133971577645556932e-03
2.516699999999999840e-02 3.511100000000000332e-02 4.009599999999999970e-02 5.620168618024075531e-03
2.516699999999999840e-02 3.511100000000000332e-02 4.509300000000000114e-02 4.807583192940824597e-03
2.516699999999999840e-02 3.511100000000000332e-02 5.009299999999999864e-02 7.745488739017459233e-03
2.516699999999999840e-02 3.511100000000000332e-02 5.507800000000000196e-02 4.637938972264329246e-03
2.516699999999999840e-02 3.511100000000000332e-02 6.006700000000000234e-02 8.336100233463972263e-04
2.516699999999999840e-02 3.511100000000000332e-02 6.505900000000000571e-02 -1.414439367772080472e-02
2.516699999999999840e-02 4.009599999999999970e-02 4.009599999999999970e-02 9.990526481429930217e-03
2.516699999999999840e-02 4.009599999999999970e-02 4.509300000000000114e-02 5.448378060193124171e-03
2.516699999999999840e-02 4.009599999999999970e-02 5.009299999999999864e-02 5.584131223955266649e-03
2.516699999999999840e-02 4.009599999999999970e-02 5.507800000000000196e-02 1.126016697426142745e-03
2.516699999999999840e-02 4.009599999999999970e-02 6.006700000000000234e-02 4.635612875273455169e-03
2.516699999999999840e-02 4.009599999999999970e-02 6.505900000000000571e-02 3.249469977758789787e-03
2.516699999999999840e-02 4.009599999999999970e-02 7.005400000000000515e-02 -1.152909867333745978e-03
2.516699999999999840e-02 4.509300000000000114e-02 4.509300000000000114e-02 8.483005978307971151e-03
2.516699999999999840e-02 4.509300000000000114e-02 5.009299999999999864e-02 3.896510094861825590e-03
2.516699999999999840e-02 4.509300000000000114e-02 5.507800000000000196e-02 -3.045826275666311568e-03
2.516699999999999840e-02 4.509300000000000114e-02 6.006700000000000234e-02 3.763259465078471096e-03
2.516699999999999840e-02 4.509300000000000114e-02 6.505900000000000571e-02 2.859140683115144344e-03
2.516699999999999840e-02 4.509300000000000114e-02 7.005400000000000515e-02 -7.041792489123208305e-05
2.516699999999999840e-02 4.509300000000000114e-02 7.505299999999999472e-02 1.844130335873112383e-02
2.516699999999999840e-02 5.009299999999999864e-02 5.009299999999999864e-02 3.820322306050800282e-03
2.516699999999999840e-02 5.009299999999999864e-02 5.507800000000000196e-02 3.803024922794480487e-03
2.516699999999999840e-02 5.009299999999999864e-02 6.006700000000000234e-02 1.489351811409298995e-03
2.516699999999999840e-02 5.009299999999999864e-02 6.505900000000000571e-02 3.166825670134501558e-03
2.516699999999999840e-02 5.009299999999999864e-02 7.005400000000000515e-02 1.239966059589755771e-03
2.516699999999999840e-02 5.009299999999999864e-02 7.505299999999999472e-02 2.144994911023213359e-03
2.516699999999999840e-02 5.009299999999999864e-02 8.005400000000000016e-02 2.225097964499410559e-03
2.516699999999999840e-02 5.507800000000000196e-02 5.507800000000000196e-02 -1.449708806704402570e-03
2.516699999999999840e-02 5.507800000000000196e-02 6.006700000000000234e-02 4.264231372032487011e-04
2.516699999999999840e-02 5.507800000000000196e-02 6.505900000000000571e-02 -1.879136670686613018e-03
2.516699999999999840e-02 5.507800000000000196e-02 7.005400000000000515e-02 5.492279818781120246e-04
2.516699999999999840e-02 5.507800000000000196e-02 7.505299999999999472e-02 2.181692431763818541e-03
2.516699999999999840e-02 5.507800000000000196e-02 8.005400000000000016e-02 5.598468806896426519e-04
2.516699999999999840e-02 6.006700000000000234e-02 6.006700000000000234e-02 3.666127942833812686e-03
2.516699999999999840e-02 6.006700000000000234e-02 6.505900000000000571e-02 1.286751690392192241e-04
2.516699999999999840e-02 6.006700000000000234e-02 7.005400000000000515e-02 4.288651307418651394e-03
2.516699999999999840e-02 6.006700000000000234e-02 7.505299999999999472e-02 5.209981198790476081e-03
2.516699999999999840e-02 6.006700000000000234e-02 8.005400000000000016e-02 1.049198274157812655e-03
2.516699999999999840e-02 6.505900000000000571e-02 6.505900000000000571e-02 1.247874726504168618e-03
2.516699999999999840e-02 6.505900000000000571e-02 7.005400000000000515e-02 1.860101027220402220e-03
2.516699999999999840e-02 6.505900000000000571e-02 7.505299999999999472e-02 1.437941403853635084e-03
2.516699999999999840e-02 6.505900000000000571e-02 8.005400000000000016e-02 2.610543985051786559e-03
2.516699999999999840e-02 7.005400000000000515e-02 7.005400000000000515e-02 -2.854100019577799924e-03
2.516699999999999840e-02 7.005400000000000515e-02 7.505299999999999472e-02 3.405584061906396804e-03
2.516699999999999840e-02 7.005400000000000515e-02 8.005400000000000016e-02 4.204961339178967146e-03
