# Bispectrum RIC correction for sample NGC and SN subtraction True 
#  k1_eff k2_eff k3_eff Wk_ric
1.525999999999999926e-02 5.009299999999999864e-02 6.505900000000000571e-02 -8.451713565959393520e-03
1.525999999999999926e-02 5.009299999999999864e-02 7.005400000000000515e-02 -6.038958560008543530e-03
1.525999999999999926e-02 5.507800000000000196e-02 5.507800000000000196e-02 -7.704224770156876609e-03
1.525999999999999926e-02 5.507800000000000196e-02 6.006700000000000234e-02 -2.027707294732375778e-03
1.525999999999999926e-02 5.507800000000000196e-02 6.505900000000000571e-02 -5.373836936857083989e-03
1.525999999999999926e-02 5.507800000000000196e-02 7.005400000000000515e-02 -7.205648202644421470e-03
1.525999999999999926e-02 5.507800000000000196e-02 7.505299999999999472e-02 1.456450032881777788e-03
1.525999999999999926e-02 6.006700000000000234e-02 6.006700000000000234e-02 -4.302300787089802410e-03
1.525999999999999926e-02 6.006700000000000234e-02 6.505900000000000571e-02 1.611007678836281695e-03
1.525999999999999926e-02 6.006700000000000234e-02 7.005400000000000515e-02 -5.099980818256022452e-03
1.525999999999999926e-02 6.006700000000000234e-02 7.505299999999999472e-02 -6.657529776760073500e-03
1.525999999999999926e-02 6.006700000000000234e-02 8.005400000000000016e-02 -2.092833338269249090e-03
1.525999999999999926e-02 6.505900000000000571e-02 6.505900000000000571e-02 -1.657700870472618481e-03
1.525999999999999926e-02 6.505900000000000571e-02 7.005400000000000515e-02 -5.900845529482518642e-03
1.525999999999999926e-02 6.505900000000000571e-02 7.505299999999999472e-02 -2.421891588903692539e-03
1.525999999999999926e-02 6.505900000000000571e-02 8.005400000000000016e-02 -6.071004888540607047e-03
1.525999999999999926e-02 7.005400000000000515e-02 7.005400000000000515e-02 -6.242466273358614724e-03
1.525999999999999926e-02 7.005400000000000515e-02 7.505299999999999472e-02 -8.686897106723396461e-03
1.525999999999999926e-02 7.005400000000000515e-02 8.005400000000000016e-02 -7.240429509892874933e-03
1.525999999999999926e-02 7.505299999999999472e-02 7.505299999999999472e-02 4.415213544766328699e-03
1.525999999999999926e-02 7.505299999999999472e-02 8.005400000000000016e-02 -9.452071478708645030e-03
1.525999999999999926e-02 8.005400000000000016e-02 8.005400000000000016e-02 -9.103870814082251281e-03
2.019699999999999968e-02 2.019699999999999968e-02 2.019699999999999968e-02 -1.470070608700470120e-02
2.019699999999999968e-02 2.019699999999999968e-02 2.516699999999999840e-02 -1.695620212255672873e-02
2.019699999999999968e-02 2.019699999999999968e-02 3.013700000000000059e-02 7.307445259506944665e-03
2.019699999999999968e-02 2.019699999999999968e-02 3.511100000000000332e-02 1.003731305336400155e-02
2.019699999999999968e-02 2.019699999999999968e-02 4.009599999999999970e-02 -4.704625283646747189e-03
2.019699999999999968e-02 2.019699999999999968e-02 4.509300000000000114e-02 -2.614199566046310208e-02
2.019699999999999968e-02 2.516699999999999840e-02 2.516699999999999840e-02 9.925492256288448098e-03
2.019699999999999968e-02 2.516699999999999840e-02 3.013700000000000059e-02 3.200579302929695922e-03
2.019699999999999968e-02 2.516699999999999840e-02 3.511100000000000332e-02 1.466563945140579410e-02
2.019699999999999968e-02 2.516699999999999840e-02 4.009599999999999970e-02 6.613467070979072923e-03
2.019699999999999968e-02 2.516699999999999840e-02 4.509300000000000114e-02 6.073116901898376226e-03
2.019699999999999968e-02 2.516699999999999840e-02 5.009299999999999864e-02 -5.366791363012259237e-03
2.019699999999999968e-02 3.013700000000000059e-02 3.013700000000000059e-02 1.007077113439029106e-03
2.019699999999999968e-02 3.013700000000000059e-02 3.511100000000000332e-02 1.426763053434586346e-03
2.019699999999999968e-02 3.013700000000000059e-02 4.009599999999999970e-02 1.113296562788222872e-03
2.019699999999999968e-02 3.013700000000000059e-02 4.509300000000000114e-02 -3.144913441514364614e-03
2.019699999999999968e-02 3.013700000000000059e-02 5.009299999999999864e-02 -2.230448579162059349e-03
2.019699999999999968e-02 3.013700000000000059e-02 5.507800000000000196e-02 1.356364603976326598e-02
2.019699999999999968e-02 3.511100000000000332e-02 3.511100000000000332e-02 -3.542903862231260373e-03
2.019699999999999968e-02 3.511100000000000332e-02 4.009599999999999970e-02 -4.397443677723806774e-03
2.019699999999999968e-02 3.511100000000000332e-02 4.509300000000000114e-02 1.733543804989075223e-04
2.019699999999999968e-02 3.511100000000000332e-02 5.009299999999999864e-02 3.347305506082136339e-05
2.019699999999999968e-02 3.511100000000000332e-02 5.507800000000000196e-02 -8.613534453727249296e-03
2.019699999999999968e-02 3.511100000000000332e-02 6.006700000000000234e-02 -1.182902107333782919e-02
2.019699999999999968e-02 4.009599999999999970e-02 4.009599999999999970e-02 3.933224706550692007e-03
2.019699999999999968e-02 4.009599999999999970e-02 4.509300000000000114e-02 -4.644885510124649626e-03
2.019699999999999968e-02 4.009599999999999970e-02 5.009299999999999864e-02 -7.334605293544830922e-03
2.019699999999999968e-02 4.009599999999999970e-02 5.507800000000000196e-02 2.097646305924460563e-03
2.019699999999999968e-02 4.009599999999999970e-02 6.006700000000000234e-02 1.274268712089994668e-03
2.019699999999999968e-02 4.009599999999999970e-02 6.505900000000000571e-02 7.194219862212408202e-03
2.019699999999999968e-02 4.509300000000000114e-02 4.509300000000000114e-02 -1.067952321183475439e-02
2.019699999999999968e-02 4.509300000000000114e-02 5.009299999999999864e-02 1.991305252618221985e-03
2.019699999999999968e-02 4.509300000000000114e-02 5.507800000000000196e-02 -5.314835676066358670e-03
