# Bispectrum monopole for SGC EZmock_shuffled
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
1.528299999999999971e-02 5.508300000000000002e-02 5.508300000000000002e-02 1.234455517372364235e+10 6.745974765325596809e+09 3.476147268248165131e+09 3.474847006559819221e+09
1.528299999999999971e-02 5.508300000000000002e-02 6.007599999999999746e-02 1.238327727669227982e+10 6.784696868294245720e+09 2.353806488115482330e+09 2.353369096393183231e+09
1.528299999999999971e-02 5.508300000000000002e-02 6.506599999999999884e-02 1.246415110744365501e+10 6.865570699045602798e+09 2.384032584792453766e+09 2.384135226581525803e+09
1.528299999999999971e-02 5.508300000000000002e-02 7.006400000000000128e-02 1.277484366326663971e+10 7.176263254868608475e+09 2.938276644332181931e+09 2.938378014036085606e+09
1.528299999999999971e-02 5.508300000000000002e-02 7.506100000000000272e-02 1.253859412380060387e+10 6.940013715402577400e+09 7.078404433640535355e+09 7.078391325563852310e+09
1.528299999999999971e-02 6.007599999999999746e-02 6.007599999999999746e-02 1.202150378903815079e+10 6.422923380640102386e+09 3.017704025895648003e+09 3.017757082910837650e+09
1.528299999999999971e-02 6.007599999999999746e-02 6.506599999999999884e-02 1.205593882428104973e+10 6.457358415883024216e+09 2.096569671166783094e+09 2.096150663999454737e+09
1.528299999999999971e-02 6.007599999999999746e-02 7.006400000000000128e-02 1.222666085986947632e+10 6.628080451471437454e+09 2.209786182590942860e+09 2.210238789403779030e+09
1.528299999999999971e-02 6.007599999999999746e-02 7.506100000000000272e-02 1.240891029652650452e+10 6.810329888128462791e+09 2.762204088006062508e+09 2.762730204738676548e+09
1.528299999999999971e-02 6.007599999999999746e-02 8.005600000000000216e-02 1.260014763116919518e+10 7.001567222771151543e+09 6.512147476367874146e+09 6.512471872327111244e+09
1.528299999999999971e-02 6.506599999999999884e-02 6.506599999999999884e-02 1.180642919221422958e+10 6.207848783816199303e+09 2.957704288395926476e+09 2.957669793135178089e+09
1.528299999999999971e-02 6.506599999999999884e-02 7.006400000000000128e-02 1.184379007853935623e+10 6.245209670141328812e+09 2.003518129551069975e+09 2.003026285497711420e+09
1.528299999999999971e-02 6.506599999999999884e-02 7.506100000000000272e-02 1.187999649245951653e+10 6.281416084061483383e+09 2.032704615111248255e+09 2.033210567011311054e+09
1.528299999999999971e-02 6.506599999999999884e-02 8.005600000000000216e-02 1.215938072878142738e+10 6.560800320383408546e+09 2.492907323718616962e+09 2.493777090277400970e+09
1.528299999999999971e-02 7.006400000000000128e-02 7.006400000000000128e-02 1.155044223699051094e+10 5.951861828592472076e+09 2.572331980719843388e+09 2.572153548454258442e+09
1.528299999999999971e-02 7.006400000000000128e-02 7.506100000000000272e-02 1.149421324659752655e+10 5.895632838199478149e+09 1.871724175647647619e+09 1.871306551770976305e+09
1.528299999999999971e-02 7.006400000000000128e-02 8.005600000000000216e-02 1.170354409165035439e+10 6.104963683252318382e+09 1.913900587321241140e+09 1.912718490659006596e+09
1.528299999999999971e-02 7.506100000000000272e-02 7.506100000000000272e-02 1.144017788040352631e+10 5.841597472005486488e+09 2.459823825624848843e+09 2.459572254972107410e+09
1.528299999999999971e-02 7.506100000000000272e-02 8.005600000000000216e-02 1.137192708227231598e+10 5.773346673874284744e+09 1.803152179917582512e+09 1.802007854158649445e+09
1.528299999999999971e-02 8.005600000000000216e-02 8.005600000000000216e-02 1.104176319164676094e+10 5.443182783248705864e+09 2.310739017106975079e+09 2.309415938258692265e+09
2.021500000000000033e-02 2.021500000000000033e-02 2.021500000000000033e-02 1.667078859501755524e+10 1.107220818661952209e+10 1.695049866022810364e+10 1.694936910528277779e+10
