# Bispectrum monopole for NGC EZmock_shuffled
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
1.525999999999999926e-02 1.525999999999999926e-02 3.013700000000000059e-02 1.596111990004030991e+10 1.146254102848829651e+10 1.209517830690033531e+10 1.209448507811657524e+10
1.525999999999999926e-02 1.525999999999999926e-02 3.511100000000000332e-02 1.643821048829275513e+10 1.193963161674072456e+10 2.966450125032931519e+10 2.966421790419978714e+10
1.525999999999999926e-02 2.019699999999999968e-02 2.019699999999999968e-02 1.459028273473786736e+10 1.009170386318583298e+10 9.877320540591733932e+09 9.877733480918788910e+09
1.525999999999999926e-02 2.019699999999999968e-02 2.516699999999999840e-02 1.462266788769847107e+10 1.012408901614645004e+10 6.134685827273190498e+09 6.135252888945243835e+09
1.525999999999999926e-02 2.019699999999999968e-02 3.013700000000000059e-02 1.499836988804899025e+10 1.049979101649699211e+10 5.808857783222085953e+09 5.808003110659944534e+09
1.525999999999999926e-02 2.019699999999999968e-02 3.511100000000000332e-02 1.541052158618485260e+10 1.091194271463281631e+10 6.906822680436477661e+09 6.906566587166454315e+09
1.525999999999999926e-02 2.019699999999999968e-02 4.009599999999999970e-02 1.448115403699418831e+10 9.982575165442161560e+09 1.736484416385737610e+10 1.736464895023540115e+10
1.525999999999999926e-02 2.516699999999999840e-02 2.516699999999999840e-02 1.355166708749532509e+10 9.053088215943296432e+09 7.449217453024995804e+09 7.450055699748064995e+09
1.525999999999999926e-02 2.516699999999999840e-02 3.013700000000000059e-02 1.388150301893416977e+10 9.382924147382175446e+09 4.752470148597082138e+09 4.752751650319608688e+09
1.525999999999999926e-02 2.516699999999999840e-02 3.511100000000000332e-02 1.426220245484456253e+10 9.763623583292530060e+09 4.372612927338509560e+09 4.371794236705221176e+09
1.525999999999999926e-02 2.516699999999999840e-02 4.009599999999999970e-02 1.483937438019929314e+10 1.034079550864730072e+10 5.477900374342953682e+09 5.477801890339311600e+09
1.525999999999999926e-02 2.516699999999999840e-02 4.509300000000000114e-02 1.510736473190316963e+10 1.060878586035111618e+10 1.391726686606326485e+10 1.391683934813293266e+10
1.525999999999999926e-02 3.013700000000000059e-02 3.013700000000000059e-02 1.322739680772382736e+10 8.728817936171808243e+09 6.077061327220381737e+09 6.078083362258028984e+09
1.525999999999999926e-02 3.013700000000000059e-02 3.511100000000000332e-02 1.311084079878328705e+10 8.612261927231281281e+09 4.060614409696627140e+09 4.059945713635602474e+09
