# Bispectrum monopole for NGC data
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  BSN  N_tr
1.525999999999999926e-02 6.006700000000000234e-02 7.005400000000000515e-02 7.868719142354461670e+09 3.461930474690373421e+09 4.406788667664088249e+09 9.016141339997600317e+08
1.525999999999999926e-02 6.006700000000000234e-02 7.505299999999999472e-02 1.138199962720261383e+10 6.975210959538525581e+09 4.406788667664088249e+09 5.129835620000569820e+08
1.525999999999999926e-02 6.006700000000000234e-02 8.005400000000000016e-02 9.841984438049259186e+09 5.435195770385170937e+09 4.406788667664088249e+09 2.445416600006899983e+07
1.525999999999999926e-02 6.505900000000000571e-02 6.505900000000000571e-02 9.160026876165113449e+09 4.753238208501025200e+09 4.406788667664088249e+09 9.216589920000200272e+08
1.525999999999999926e-02 6.505900000000000571e-02 7.005400000000000515e-02 9.295291408022285461e+09 4.888502740358197212e+09 4.406788667664088249e+09 9.943334160007719994e+08
1.525999999999999926e-02 6.505900000000000571e-02 7.505299999999999472e-02 9.027638892953256607e+09 4.620850225289168358e+09 4.406788667664088249e+09 1.045184438000519991e+09
1.525999999999999926e-02 6.505900000000000571e-02 8.005400000000000016e-02 6.821619353922331810e+09 2.414830686258243561e+09 4.406788667664088249e+09 5.911808660001959801e+08
1.525999999999999926e-02 7.005400000000000515e-02 7.005400000000000515e-02 1.044419639657203293e+10 6.037407728907944679e+09 4.406788667664088249e+09 1.072712928000326037e+09
1.525999999999999926e-02 7.005400000000000515e-02 7.505299999999999472e-02 1.044315286183588982e+10 6.036364194171801567e+09 4.406788667664088249e+09 1.149152712000154018e+09
1.525999999999999926e-02 7.005400000000000515e-02 8.005400000000000016e-02 1.162597216610564613e+10 7.219183498441557884e+09 4.406788667664088249e+09 1.203177638000222921e+09
1.525999999999999926e-02 7.505299999999999472e-02 7.505299999999999472e-02 1.027456027340628052e+10 5.867771605742192268e+09 4.406788667664088249e+09 1.231027104000334024e+09
1.525999999999999926e-02 7.505299999999999472e-02 8.005400000000000016e-02 9.886014711979341507e+09 5.479226044315253258e+09 4.406788667664088249e+09 1.313842343999706030e+09
1.525999999999999926e-02 8.005400000000000016e-02 8.005400000000000016e-02 1.181547565775679398e+10 7.408686990092705727e+09 4.406788667664088249e+09 1.402221168000827074e+09
2.019699999999999968e-02 2.019699999999999968e-02 2.019699999999999968e-02 -3.168956865685119152e+09 -7.575745533349206924e+09 4.406788667664088249e+09 1.152654240000569969e+08
2.019699999999999968e-02 2.019699999999999968e-02 2.516699999999999840e-02 1.155715616713341331e+10 7.150367499469325066e+09 4.406788667664088249e+09 1.451337600000540018e+08
2.019699999999999968e-02 2.019699999999999968e-02 3.013700000000000059e-02 2.140852454744889832e+10 1.700173587978480911e+10 4.406788667664088249e+09 1.725253679998700023e+08
2.019699999999999968e-02 2.019699999999999968e-02 3.511100000000000332e-02 1.369657862772013283e+10 9.289789960056045532e+09 4.406788667664088249e+09 1.987155420000450015e+08
